open,high,low,volume,close,rate_of_return,rate_of_return_change,rate_of_return_change_shift,middle,cr,cr-ma1,cr-ma2,cr-ma3,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_5_sma,close_10_sma,close_26_ema,macd,macds,macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,wr_10,wr_6,middle_14_sma,cci,middle_20_sma,cci_20,tr,atr,close_50_sma,dma,trix,trix_9_sma,change,vr,vr_6_sma,date
11426.790039,11632.129883,11426.790039,138790000,11628.05957,0.017014843087873772,1.0,0.0,11562.326497333333,88.38730202624747,80.99493506198435,101.00215742511818,0.0,68.62553914508351,40.3071170817621,40.3071170817621,36.212411315763816,36.212411315763816,48.49652861375867,48.49652861375867,11460.7277344,11553.7248048,11549.952594483399,-18.111229241379988,-17.703387961490257,-0.8156825597794608,11570.142578181818,138.68995409102374,11570.142578181818,11847.522486363865,11292.76266999977,11430.209961,197.84960899999896,1.3773772386134555,57.936839650100104,1.0267175736219496,50.65913410851327,41.46369978829607,19.51543295327149,11558.443596090909,2.6312359526174625,11558.443596090909,2.6312359526174625,205.33984400000008,187.40652555795776,11570.142578181818,-16.417773381817824,-0.1156869178821566,-0.08949362053632519,1.730935911720466,142.0607885849622,118.95927839033344,2008-08-22
11626.19043,11626.269531,11362.629883,148610000,11386.25,-0.021236980568668302,0.0,1.0,11458.383138,79.63381624702137,81.25150717455806,97.03846654090415,142.39513484923074,22.368454145782948,34.327562769769045,34.327562769769045,35.58412846709889,35.58412846709889,31.81443137510935,31.81443137510935,11442.0998048,11514.1148439,11529.839151385664,-23.883452927670078,-19.030606734308485,-9.705692386723186,11554.818196666667,142.49321321707532,11554.818196666667,11839.804623100817,11269.831770232517,11628.05957,-241.80956999999944,0.6028640685716534,37.61167777058466,0.5908040658024705,37.13870730550612,80.54578090564965,76.07352374308948,11550.105224583333,-62.06681976951594,11550.105224583333,-62.06681976951594,265.42968699999983,197.40409572646516,11554.818196666667,-40.703352766666285,-0.11407406047073498,-0.09964141097096352,-2.079535012220435,116.70509956522783,112.2958661363323,2008-08-25
11383.55957,11436.240234,11340.410156,119800000,11412.870117,0.0023324647286004324,1.0,1.0,11396.506835666667,72.94200023172009,77.2425970066748,91.22830169319208,102.42018076081085,28.592467440890385,32.41586432680949,32.41586432680949,34.528040420335756,34.528040420335756,28.191512139756952,28.191512139756952,11454.9638672,11491.1548829,11516.136250105505,-26.343744861733285,-20.578320842727422,-11.530848038011726,11543.899113615385,141.99377580032626,11543.899113615385,11827.886665216038,11259.911562014733,11386.25,26.62011700000039,0.6771477854934332,40.37496226334101,0.6417928160444415,39.090974803429084,71.40753255910961,64.1955471179379,11538.289963897434,-92.56447230364581,11538.289963897434,-92.56447230364581,95.83007800000087,185.0872693992104,11543.899113615385,-52.74423071538513,-0.11326075592435891,-0.10362047629037517,0.2337917839499326,131.09341596406523,115.99529797497887,2008-08-26
11412.459961,11554.459961,11381.769531,120580000,11502.509766,0.007793051327368796,1.0,1.0,11479.579752666667,83.31839925350427,72.63369192547903,87.29969962777315,97.52560075608211,50.54253543509599,38.458088029571655,38.458088029571655,35.838056290081056,35.838056290081056,43.698151508552854,43.698151508552854,11471.9798828,11488.1098634,11514.60583377485,-22.64798506364059,-21.011296141951522,-3.2733778433781353,11540.94273164286,136.8709397057856,11540.94273164286,11814.68461105443,11267.200852231288,11412.870117,89.63964899999883,0.9773162473202622,49.426400488275966,0.8290994311392175,45.32828653403657,50.44900832930445,37.95057561224515,11534.09637738095,-36.677033579980815,11534.09637738095,-36.677033579980815,172.69043000000056,183.6553856816429,11540.94273164286,-52.83286824285824,-0.10849110362564128,-0.10608665250549565,0.7854259978519851,145.5754125531455,126.6610869596616,2008-08-27
11499.870117,11715.179688,11499.790039,149150000,11715.179688,0.018153364068144967,1.0,0.0,11643.383138333333,99.92588430776756,72.3237145740737,84.84872341270255,101.00215742511818,100.0,58.9720586863811,58.9720586863811,43.54939042218106,43.54939042218106,89.81739521478116,89.81739521478116,11528.9738282,11498.0348634,11536.303011659284,-6.95168344267222,-18.09682993876233,22.29029299218022,11552.558528733334,139.35364047660912,11552.558528733334,11831.265809686553,11273.851247780116,11502.509766,212.66992200000095,1.8318952744680297,64.68795972026722,1.3138826756481585,56.782597038119796,0.0,0.0,11535.235165547618,71.98827587641554,11541.382161444442,68.41500149600982,215.38964900000065,187.16608268900174,11552.558528733334,-54.523665333334066,-0.09297494561129441,-0.1077212068511873,1.848900164628664,163.48874636689007,136.78226876558463,2008-08-28
11713.230469,11713.230469,11543.389648,166910000,11543.959961,-0.014831975126251885,0.0,0.0,11600.193359333332,97.94567594989235,74.47661912949138,85.24189881420754,97.03846654090415,59.675015481055205,59.206377617939125,59.206377617939125,48.76838615410041,48.76838615410041,80.08236054561655,80.08236054561655,11512.1539064,11486.440820400001,11537.10399146066,-5.338471494027544,-15.471254882020524,20.26556677598596,11552.021118250002,134.645567820061,11552.021118250002,11821.312253890124,11282.72998260988,11715.179688,-171.2197269999997,1.0034362939706434,50.08576000097894,0.9215193865450776,47.95785007415326,40.324984518944795,45.68667204248599,11522.749209452379,57.772385498178195,11545.057861312498,37.94940302264775,171.79003999999986,185.52922614500716,11552.021118250002,-65.58029785000144,-0.07935762931236695,-0.10713909582590732,-1.461520280183004,136.18800836393106,139.185245233037,2008-08-29
11545.629883,11790.169922,11471.900391,177090000,11516.919922,-0.002347853348215834,0.0,1.0,11592.996744999999,101.85108791755009,78.39468153314033,84.68109055748893,91.22830169319208,45.305133144379745,54.572629460086,54.572629460086,50.70313392276227,50.70313392276227,62.31162053473345,62.31162053473345,11538.287890800002,11490.193847800001,11535.055132145566,-5.715283189490947,-13.47511138803618,15.519656397090465,11549.956342000003,130.64767790359335,11549.956342000003,11811.251697807189,11288.660986192817,11543.959961,-27.040039000001343,0.9242257171287974,48.03104484581289,0.8764283447713235,46.70726421360534,54.69486685562026,60.754656298002544,11516.859956309523,60.19738475678982,11547.877795647059,32.0625470567361,318.2695309999999,199.18189059885535,11549.956342000003,-59.76249420000204,-0.06849969345325033,-0.10336817261995158,-0.23423538448983372,115.6907072801754,134.79023168223918,2008-09-02
11506.009766,11554.379883,11416.530273,174250000,11532.879883,0.0013838660561726823,1.0,0.0,11501.263346333333,91.99400721212997,84.84148041325216,77.73577709573786,87.29969962777315,45.78797926108707,51.64441272708635,51.64441272708635,51.016893524203624,51.016893524203624,52.899451132851794,52.899451132851794,11562.289844000003,11508.626855600001,11534.840221365059,-4.9274246269542346,-11.734212794796576,13.613576335684684,11549.007649833335,126.8107568768861,11549.007649833335,11802.629163587108,11295.386136079562,11516.919922,15.959961000000476,0.9801369577389047,49.4984427167155,0.90793475084162,47.58730614037591,51.500254076422024,57.20610389147169,11514.091145857145,-10.20773192298654,11545.288104018517,-32.18458596457978,137.8496099999993,193.06590376623893,11549.007649833335,-40.38079423333329,-0.059099456637070086,-0.09712636863573827,0.1385783795328166,130.50007649028575,137.0893945030822,2008-09-03
11532.480469,11532.480469,11176.019531,229200000,11188.230469,-0.030804640193544758,0.0,1.0,11298.910156333333,79.52153762203697,86.75315519798113,79.82309435384919,84.84872341270255,1.9882651186002722,35.09236352425765,35.09236352425765,45.70871685755496,45.70871685755496,13.859656857663026,13.859656857663026,11499.433984600002,11485.706933700001,11501.422025831445,-26.370864632763187,-14.704347311843378,-23.333034641839618,11530.019377157896,148.4524045948767,11530.019377157896,11826.924186347649,11233.114567968143,11532.879883,-344.6494139999995,0.400242315647536,28.583789475212782,0.521136430448308,34.259677174040135,98.01173488139973,98.01173488139973,11492.939499666667,-141.316352574644,11532.320843614032,-156.02316243742993,356.8603519999997,208.94993963245162,11530.019377157896,-44.312443457894915,-0.0632849025978207,-0.09052549616829937,-2.9884072104837345,109.22379821029719,133.44445821078753,2008-09-04
11185.629883,11245.150391,11037.849609,198300000,11220.959961,0.002916817466041789,1.0,1.0,11167.986653666667,70.90636357261278,91.19660953208685,81.04203870996346,85.24189881420754,24.33941352318638,31.508046857233893,31.508046857233893,40.97516019078127,40.97516019078127,12.573820190139145,12.573820190139145,11400.5900392,11464.7819337,11474.972321392384,-40.44666198362938,-19.9128603126572,-41.06760334194436,11514.56640635,160.1689785852961,11514.56640635,11834.904363520593,11194.228449179409,11188.230469,32.72949200000039,0.4676648847462193,31.864555022523774,0.5652711348089204,36.113304732852285,75.66058647681362,75.66058647681362,11458.045200928571,-191.07648427855236,11514.104134116666,-201.02353326398415,207.30078199999843,208.79399574902516,11514.56640635,-49.78447265000068,-0.07341344671780499,-0.08582844381670476,0.29253501785369007,123.32944473687955,129.7367969080765,2008-09-05
11224.870117,11570.660156,11224.790039,273000000,11510.740234,0.025174773047528083,1.0,0.0,11435.396809666667,87.61692705845469,95.00701092816884,79.69342356173006,84.68109055748893,62.85761753717276,41.95790375054685,41.95790375054685,41.30274137736979,41.30274137736979,43.26822849690096,43.26822849690096,11393.946093800001,11453.0500001,11478.278609545103,-31.66558163497939,-22.285286345048302,-18.760590579862175,11503.38740245,151.59700564717153,11503.38740245,11806.581413744343,11200.193391155657,11220.959961,289.7802730000003,1.1839997602075654,54.21244918520683,0.9915544506767041,49.787965894670215,37.142382462827236,37.142382462827236,11450.955938452384,-10.655356822609704,11504.501969399998,-40.75066556064953,349.70019499999944,221.81681371778504,11514.384207666668,-61.33420756666783,-0.07591495177412726,-0.081588542850415,2.5824909277563757,142.74871605184163,126.28012518890178,2008-09-08
11514.730469,11577.5,11230.730469,257300000,11230.730469,-0.024932462387278104,0.0,1.0,11346.320312666669,86.193283856839,94.24763860187538,81.76016205308026,83.61390052787357,25.63813001816418,36.51797917308596,36.51797917308596,39.70782064260851,39.70782064260851,30.138296234040865,30.138296234040865,11336.7082032,11437.498047000001,11455.808557474533,-43.27188222693803,-26.513806493018297,-33.51615146783947,11475.806445450002,148.3167125474856,11475.806445450002,11772.439870544973,11179.17302035503,11510.740234,-280.0097650000007,0.6467757395387653,39.27527738050819,0.6841341584245721,40.62230761144037,74.36186998183581,74.36186998183581,11448.425967285717,-68.15375866661972,11483.0681478,-85.1103764830018,346.7695309999999,233.1277269857819,11501.49085590909,-63.992808909089945,-0.08307699179753888,-0.07823479128076834,-2.432595639443913,120.66417336091202,123.69281935506528,2008-09-09
11233.910156,11380.629883,11215.259766,214260000,11268.919922,0.0033889186598480337,1.0,1.0,11288.269857,83.32830204913128,88.44373445484443,84.74181502883009,83.58927542167613,30.714352518087445,34.583436954753125,34.583436954753125,37.99969274665671,37.99969274665671,27.75092537094595,27.75092537094595,11283.916211,11423.103027500001,11439.12318004667,-49.165608384575535,-31.071068196230893,-36.18908037668928,11457.128955200002,149.73793045542706,11457.128955200002,11756.604816110856,11157.653094289148,11230.730469,38.18945299999905,0.7210358028666685,41.895456309837634,0.7302632375121771,42.20532585331761,69.28564748191255,57.18147955534444,11441.346191428574,-95.41254324890978,11463.709326200002,-109.42437785214896,165.3701170000004,227.10911649306587,11491.379076173913,-68.27604867391165,-0.09084684742416033,-0.07627431836949267,0.34004424828297797,133.5471884169513,126.66889954452792,2008-09-10
11264.44043,11445.679688,11098.669922,247820000,11433.709961,0.014412648174747708,1.0,0.0,11326.019857,83.30852108368528,86.3779846765569,86.32116006750783,84.84593764368317,52.61859146424517,40.595155124583805,40.595155124583805,38.86484687263241,38.86484687263241,44.05577162848658,44.05577162848658,11333.0121094,11416.223047000001,11438.647127721888,-41.834017757759284,-33.23387165911875,-17.200292197281073,11452.1664552,148.73379403061944,11452.1664552,11749.63404326124,11154.69886713876,11268.919922,164.79003900000134,1.1055603593806784,52.50670466202469,0.9474087526806741,48.649712156039854,47.38140853575483,26.64503563752625,11435.538318500005,-64.74708777932062,11453.008984416669,-77.36946205661908,347.00976600000104,237.57724942995245,11488.976196375,-72.75314937499934,-0.09259923531537562,-0.07623257278105726,1.4623410241676016,148.4480975515898,129.66023638807857,2008-09-11
11429.320312,11459.929688,11280.400391,238890000,11421.990234,-0.0010260669778120993,0.0,0.0,11387.440104333335,86.5261155722543,83.2464238644147,86.64260743404827,85.78163323698382,51.06078067574401,44.083696974970536,44.083696974970536,40.604463573411785,40.604463573411785,51.04216377808804,51.04216377808804,11373.218164,11386.904101600001,11437.202315252754,-36.45540031013297,-33.88062073826093,-5.149559143744085,11442.4694825,143.73306226364744,11442.4694825,11729.935607027295,11155.003357972706,11433.709961,-11.719726999999693,1.070432541845021,51.700913708163036,0.9317120768742002,48.23245078955297,48.93921932425599,28.81676147993367,11423.04643328572,-22.158852875219274,11442.629329483334,-35.18771735766097,179.52929700000095,232.58848521753114,11486.296757880002,-99.39265628000066,-0.09072312201149146,-0.07749540530318219,-0.10250152435189452,129.8032081850253,133.09013805053326,2008-09-12
11416.370117,11416.450195,10917.509766,432970000,10917.509766,-0.04620838257192007,0.0,1.0,11083.823242333334,75.58293020537204,81.51328283181495,86.565569937269,86.85293021568825,0.0,29.389131316647024,29.389131316647024,36.86601948782353,36.86601948782353,14.435354974294015,14.435354974294015,11254.572070400001,11324.259082100001,11392.688181460559,-67.26405187270939,-40.57754718337953,-53.37300937865972,11405.34995125,176.70581894601546,11405.34995125,11758.761589142032,11051.938313357969,11421.990234,-504.48046800000157,0.40527377550260624,28.83948897129723,0.524019308782449,34.38403344122274,100.0,100.0,11396.292155023813,-166.59774616728416,11413.995149800001,-203.3930665032886,504.48046800000157,255.62117310436196,11464.420335115386,-140.16125301538523,-0.10307980004718824,-0.08133763936917529,-4.4167474990331135,105.73409622352226,130.1575799649737,2008-09-15
10905.620117,11093.219727,10742.700195,494760000,11059.019531,0.01279586898308017,1.0,0.0,10964.979817666666,69.030863786986,82.2706795241446,87.22151669825077,87.17424752796585,37.89163990041903,32.22330084457103,32.22330084457103,35.31844660673936,35.31844660673936,26.03300932023437,26.03300932023437,11220.2298828,11278.469043000001,11364.435067711702,-80.45183731934048,-48.57173396819368,-63.7602067022936,11384.3314454,191.79228265998682,11384.3314454,11767.916010719973,11000.746880080025,10917.509766,141.5097650000007,0.6144389201340082,38.05897593716374,0.6579197158241642,39.68344845317841,62.10836009958097,62.10836009958097,11365.468796595243,-172.73544250225106,11385.511816466667,-228.66593681789058,350.51953200000025,263.55487189306797,11449.40549051852,-170.93644751851934,-0.11807364570714167,-0.08789032704362769,1.2961725524688772,126.92314281064505,127.51998442477428,2008-09-16
11056.580078,11057.30957,10595.900391,463200000,10609.660156,-0.04235379535185934,0.0,1.0,10754.290039,59.3663334349816,85.39462992407292,88.26014687999188,86.72408812173474,1.4017696088956662,21.949457099345906,21.949457099345906,30.862116770941537,30.862116770941537,4.124137756154646,4.124137756154646,11088.3779296,11186.1470703,11301.195478966163,-121.92834028391917,-63.27148869218331,-117.31370318347172,11347.38696295,258.5830518351906,11347.38696295,11864.553066620381,10830.22085927962,11059.019531,-449.359375,0.34191797339211655,25.47979684092107,0.44944466617222933,31.008059614938375,98.59823039110434,98.40748860625722,11313.662388476196,-197.20295952453316,11354.139322966668,-249.54500299070577,463.1191400000007,280.03819719090166,11419.414585714287,-233.26751541428712,-0.14788928746903782,-0.0972908142515407,-4.063284034722803,99.36601648214196,123.97029161164592,2008-09-17
10609.009766,11076.44043,10459.44043,488060000,11019.69043,0.037208874115350316,1.0,1.0,10851.857096666667,65.03506110350236,82.98783055345638,88.25915906300999,85.84532564678351,50.109136850373744,31.336017016355186,31.336017016355186,31.02008351941275,31.02008351941275,31.967884010240056,31.967884010240056,11005.5740234,11169.2930664,11277.83615480555,-123.31404747123815,-75.29861151912537,-96.03087190422556,11327.500000049999,268.03455273517073,11327.500000049999,11863.56910552034,10791.430894579657,10609.660156,410.03027400000065,0.8275692497283876,45.28251117441271,0.7648665799060479,43.33849304046345,49.890863149626256,44.00239727511395,11257.124814071434,-129.29964251449016,11327.362841850003,-168.37133641366182,617.0,307.5626947248642,11405.630994137933,-236.33792773793357,-0.1708050372787367,-0.10811210209164422,3.8646881047186055,124.53373669792234,122.46804965847444,2008-09-18
11027.509766,11483.049805,11026.700195,655110000,11388.44043,0.03237932377717148,1.0,0.0,11299.39681,84.13930360086148,79.55534653948578,86.91918218945867,85.93856782634515,83.09038488888392,48.58747297386476,48.58747297386476,36.87588000423008,36.87588000423008,72.01065891313414,72.01065891313414,10998.864062600001,11186.0411133,11286.93309358998,-96.18226552119813,-79.48051927058606,-33.40349250122415,11325.411523499997,267.35400078479233,11325.411523499997,11860.119525069582,10790.703521930413,11019.69043,368.75,1.351678573857951,57.47718199602888,1.074320884929598,51.79145101101657,16.909615111116086,9.242722596205217,11235.639346261913,21.95407941566808,11321.966178450002,-8.062436293102778,463.359375,320.1596501708769,11405.057975333335,-219.0168620333352,-0.17553197527207004,-0.1191806602580823,3.3462827503403902,160.66935840526773,124.50492646742077,2008-09-19
11394.419922,11394.580078,10992.200195,213210000,11015.69043,-0.03383809688268445,0.0,0.0,11134.156901,77.90886997325639,74.76295281665584,84.68290761500663,85.95130362786983,54.34201889758972,50.50565494843974,50.50565494843974,41.41913831896663,41.41913831896663,68.67868820738596,68.67868820738596,11018.5001954,11136.5361329,11264.804895040765,-101.13907235137594,-83.81652405789343,-34.645096586965025,11294.793066499997,265.93099525454795,11294.793066499997,11826.655057009093,10762.9310759909,11388.44043,-372.75,0.8263339062578182,45.24549992892521,0.8009857300660034,44.474851560131384,50.24862584021348,45.65798110241028,11202.865071690483,-25.445518191301602,11300.557698633336,-59.59864707377132,402.3798830000014,326.7454933313526,11392.497731935486,-255.96159903548505,-0.18043921234583168,-0.12999868476344814,-3.2730557119839077,141.75011769136617,126.49607805181093,2008-09-22
11015.69043,11143.209961,10833.94043,204480000,10854.169922,-0.014880963644453385,0.0,0.0,10943.773437666669,70.48913994100826,71.10826082061926,81.40088520195022,82.99796198786485,38.56251238417961,46.524607427019696,46.524607427019696,43.12096135498432,43.12096135498432,53.331899571090446,53.331899571090446,10977.530273600001,11098.8800782,11231.554559548356,-115.7316279903207,-90.20460600432494,-51.05404397199152,11268.189062599997,282.4046662446262,11268.189062599997,11832.99839508925,10703.379730110744,11015.69043,-161.52050800000143,0.6874097275251396,40.73757050893251,0.7149929811124872,41.6907234599108,61.43748761582039,61.43748761582039,11163.04436392858,-82.16445429426648,11274.82721361667,-109.1007832584397,309.2695309999999,325.35770238734943,11375.674987875002,-276.7949096750017,-0.18972689608445328,-0.14098535683681404,-1.4662767533854981,124.09493203903865,129.556217354397,2008-09-23
10850.019531,10928.400391,10753.570312,183630000,10825.169922,-0.002678941781880327,0.0,1.0,10835.713541666666,70.24196466634297,70.63089842634069,78.13811782423538,84.04112670842957,35.72940038772101,42.9262050805868,42.9262050805868,43.05604259685181,43.05604259685181,42.666530048056785,42.666530048056785,11020.632226800002,11054.5050782,11198.873847368792,-127.94791634381909,-97.75805563970582,-60.379721408226544,11238.804052849995,296.7684983188032,11238.804052849995,11832.3410494876,10645.26705621239,10854.169922,-29.0,0.6633806746699585,39.88147059611499,0.7002678181934197,41.18573619404695,64.27059961227899,64.27059961227899,11129.95889145239,-102.06856889823852,11246.78754891667,-122.4681280954365,174.8300789999994,313.4987585400082,11358.99301618182,-304.4879379818194,-0.2013418481152635,-0.15306786937013492,-0.26717842274811554,122.9197767979301,128.8889896856112,2008-09-24
